siruta,link_harta,cod_LMI,cod_RAN,nume,judet,uat,localitate,punct,reper,categorie,tip,data_modif,bibliografie,y_field,x_field
59336,http://bit.ly/2KX3Cl4,CJ-I-s-A-07167,59336.01,Fortificaţia de la Săvădisla - Cetatea Păuca,Cluj,Săvădisla,Săvădisla,Cetatea Păuca,"Fortificaţia se află pe platoul ""Cetatea Păuca"".",fortificaţie,fortificaţie,10.8.2012,"1. DMASI, Proiectul Listei Monumentelor Istorice, 1991 [Proiect LMI] (sursa fişei de sit)
2. Lista Monumentelor Istorice, MO nr. 646 bis /16/07/2004, Ordinul ministrului culturii şi cultelor nr. 2.314/ 2004, vol. I, București, 2004, 856, 538 [Ordin MCC] (sursa fişei de sit)
 
",46.66864,23.4577
59336,http://bit.ly/30AGspZ,lipsa cod,59336.02,Topor neolitic la Săvădisla - Pădurea Matécsere,Cluj,Săvădisla,Săvădisla,Pădurea Matécsere,Toporul a fost descoperit în pădurea Matécsere.,descoperire izolată,obiect izolat,10.8.2012,"1. Maxim, Zoia, Neo-Eneoliticul din Transilvania. Date arheologice şi matematico-statistice, 1999, 865 [Publicaţie] (sursa fişei de sit)
2. Crişan, I. H.; Bărbulescu, M.; Chirilă, E.; Vasiliev, V.; Winkler, I., Repertoriul arheologic al județului Cluj, Muzeul de Istorie al Transilvaniei, Biblioteca Musei Napocensis V, Cluj-Napoca, 1992, 342 [Repertoriu] (sursa fişei de sit)
 
",46.67491,23.4542
55320,http://bit.ly/30BF1aW,CJ-I-s-A-07164,55320.01,Cariera de piatră de la Sănduleşti - Piatra tăiată,Cluj,Sănduleşti,Sănduleşti,Piatra tăiată,"Cariera de piatră se este situată pe teritoriul acestei localităţi, la 1,5 km E de intrarea în Cheile Turzii.",carieră/mine,carieră de piatră,10.8.2012,"1. DMASI, Proiectul Listei Monumentelor Istorice, 1991 [Proiect LMI] (sursa fişei de sit)
2. Lista Monumentelor Istorice, MO nr. 646 bis /16/07/2004, Ordinul ministrului culturii şi cultelor nr. 2.314/ 2004, vol. I, București, 2004, 529-531 [Ordin MCC] (sursa fişei de sit)
3. Crişan, I. H.; Bărbulescu, M.; Chirilă, E.; Vasiliev, V.; Winkler, I., Repertoriul arheologic al județului Botoșani, Muzeul de Istorie al Transilvaniei, Biblioteca Musei Napocensis V, Cluj-Napoca, 1992, 338 [Repertoriu] (sursa fişei de sit)
 
",46.59445,23.70444
55320,http://bit.ly/2KWMxrn,CJ-I-s-A-07165,55320.02,Situl arheologic de la Sănduleşti - Pietrele Rotate,Cluj,Sănduleşti,Sănduleşti,Pietrele Rotate,"Situl se află pe creasta stâncoasă, de răsărit, a Munţilor Petrind, lângă groapa ""Zisocului"".",locuire,locuire,10.8.2012,"1. DMASI, Proiectul Listei Monumentelor Istorice, 1991 [Proiect LMI] (sursa fişei de sit)
2. Lista Monumentelor Istorice, MO nr. 646 bis /16/07/2004, Ordinul ministrului culturii şi cultelor nr. 2.314/ 2004, vol. I, București, 2004, 856, 532-534 [Ordin MCC] (sursa fişei de sit)
3. Crişan, I. H.; Bărbulescu, M.; Chirilă, E.; Vasiliev, V.; Winkler, I., Repertoriul arheologic al județului Cluj, Muzeul de Istorie al Transilvaniei, Biblioteca Musei Napocensis V, Cluj-Napoca, 1992, 340 [Repertoriu] (sursa fişei de sit)
 
",46.57972,23.70611
55320,http://bit.ly/30B0DUU,lipsa cod,55320.04,Unelte neo-eneolitice la Sănduleşti - Fântână,Cluj,Sănduleşti,Sănduleşti,Fântână,lipsa reper,descoperire izolată,obiect izolat,10.8.2012,"1. Maxim, Zoia, Neo-Eneoliticul din Transilvania. Date arheologice şi matematico-statistice, 1999, 857 [Publicaţie] (sursa fişei de sit)
2. Crişan, I. H.; Bărbulescu, M.; Chirilă, E.; Vasiliev, V.; Winkler, I., Repertoriul arheologic al județului Cluj, Muzeul de Istorie al Transilvaniei, Biblioteca Musei Napocensis V, Cluj-Napoca, 1992, 340 [Repertoriu] (sursa fişei de sit)
 
",46.58096,23.72429
55320,http://bit.ly/2KWntRl,lipsa cod,55320.05,"Aşezări eneolitice la Sănduleşti -Piatra Ascuţită, Coasta Bunii",Cluj,Sănduleşti,Sănduleşti,"Piatra Ascuţită, Coasta Bunii",lipsa reper,locuire civilă,aşezare,10.8.2012,"1. Maxim, Zoia, Neo-Eneoliticul din Transilvania. Date arheologice şi matematico-statistice, 1999, 857 [Publicaţie] (sursa fişei de sit)
 
",46.58096,23.72429
55320,http://bit.ly/2KUWyW5,lipsa cod,55320.09,"Situl arheolofic de la Sănduleşti - autostrada Braşov-Borş, tronson 2B, km 18+600-15+000",Cluj,Sănduleşti,Sănduleşti,Dealul Mare km 16+450-15+750,"Situl se află în stânga drumului judeţean care face legătura între Turda şi cariera Sănduleşti, la SE de satul Sănduleşti.",locuire,aşezare,10.8.2012,"1. Bărbulescu, Mihai, Sit I/ Autostrada Braşov-Borş, tronson 2B, km 18+600-15+000, 2005 [Fişă tehnică] (sursa fişei de sit)
 
",46.58096,23.72429
55320,http://bit.ly/2KY3T7t,CJ-I-s-A-07166,55320.03,Aşezarea Coţofeni de la Sănduleşti - punct 1,Cluj,Sănduleşti,Sănduleşti,lipsa punct,Aşezarea a fost descoperită pe drumul spre Cheile Turzii.,locuire civilă,aşezare şi necropolă,10.8.2012,"1. DMASI, Proiectul Listei Monumentelor Istorice, 1991 [Proiect LMI] (sursa fişei de sit)
2. Lista Monumentelor Istorice, MO nr. 646 bis /16/07/2004, Ordinul ministrului culturii şi cultelor nr. 2.314/ 2004, vol. I, București, 2004,  535-537 [Ordin MCC] (sursa fişei de sit)
 
",46.58612,23.80445
57056,http://bit.ly/30Lh2q1,CJ-I-s-B-07162,57056.01,Aşezarea medievală de la Săliştea Veche,Cluj,Chinteni,Săliştea Veche,lipsa punct,Aşezarea se află la E de sat.,locuire civilă,aşezare,10.8.2012,"1. DMASI, Proiectul Listei Monumentelor Istorice, 1991 [Proiect LMI] (sursa fişei de sit)
2. Lista Monumentelor Istorice, MO nr. 646 bis /16/07/2004, Ordinul ministrului culturii şi cultelor nr. 2.314/ 2004, vol. I, București, 2004, 855, 525 [Ordin MCC] (sursa fişei de sit)
3. Crişan, I. H.; Bărbulescu, M.; Chirilă, E.; Vasiliev, V.; Winkler, I., Repertoriul arheologic al județului Cluj, Muzeul de Istorie al Transilvaniei, Biblioteca Musei Napocensis V, Cluj-Napoca, 1992, 337 [Repertoriu] (sursa fişei de sit)
 
",46.8917,23.47225
57298,http://bit.ly/2KYTokd,lipsa cod,57298.01,Daltă neolitică la Sălişte,Cluj,Ciurila,Sălişte,lipsa punct,Descoperirea a fost făcută la marginea de E a satului.,descoperire izolată,obiect izolat,10.8.2012,"1. Maxim, Zoia, Neo-Eneoliticul din Transilvania. Date arheologice şi matematico-statistice, 1999, 855 [Publicaţie] (sursa fişei de sit)
2. Crişan, I. H.; Bărbulescu, M.; Chirilă, E.; Vasiliev, V.; Winkler, I., Repertoriul arheologic al județului Cluj, Muzeul de Istorie al Transilvaniei, Biblioteca Musei Napocensis V, Cluj-Napoca, 1992, 337 [Repertoriu] (sursa fişei de sit)
 
",46.65154,23.58342
57341,http://bit.ly/30DDxwI,CJ-I-s-A-07161,57341.01,Turn roman de la Sălişca - Muncelul,Cluj,Câţcău,Sălişca,Muncelul,"Turnul se află pe înălţimea ""Muncelul"".",fortificaţie,turn,10.8.2012,"1. DMASI, Proiectul Listei Monumentelor Istorice, 1991 [Proiect LMI] (sursa fişei de sit)
2. Lista Monumentelor Istorice, MO nr. 646 bis /16/07/2004, Ordinul ministrului culturii şi cultelor nr. 2.314/ 2004, vol. I, București, 2004, 855, 524 [Ordin MCC] (sursa fişei de sit)
3. Crişan, I. H.; Bărbulescu, M.; Chirilă, E.; Vasiliev, V.; Winkler, I., Repertoriul arheologic al județului Cluj, Muzeul de Istorie al Transilvaniei, Biblioteca Musei Napocensis V, Cluj-Napoca, 1992, 336 [Repertoriu] (sursa fişei de sit)
 
",47.24099,23.8042
57289,http://bit.ly/30DDDEA,CJ-I-s-A-07158,57289.01,Aşezarea preistorică de la Sălicea - În centrul satului,Cluj,Ciurila,Sălicea,În centrul satului,Aşezarea se află în centrul satului.,locuire civilă,aşezare,10.8.2012,"1. DMASI, Proiectul Listei Monumentelor Istorice, 1991 [Proiect LMI] (sursa fişei de sit)
2. Lista Monumentelor Istorice, MO nr. 646 bis /16/07/2004, Ordinul ministrului culturii şi cultelor nr. 2.314/ 2004, vol. I, București, 2004, 855, 518 [Ordin MCC] (sursa fişei de sit)
 
",46.67639,23.52733
57289,http://bit.ly/2KXA6vJ,lipsa cod,57289.04,Topor eneolitic la Sălicea - Capul Satului,Cluj,Ciurila,Sălicea,Capul Satului,"Toporul a fost descoperit în aval de ultima casă din sat, la circa 300 m de valea Văduleţ.",descoperire izolată,obiect izolat,10.8.2012,"1. Maxim, Zoia, Neo-Eneoliticul din Transilvania. Date arheologice şi matematico-statistice, 1999, 854 [Publicaţie] (sursa fişei de sit)
 
",46.67699,23.52759
57699,http://bit.ly/2KYYRrn,CJ-I-s-B-07156,57699.01,Aşezarea preistorică de la Săcălaia - Codomarc,Cluj,Fizeşu Gherlii,Săcălaia,Codomarc,Aşezarea se află la marginea satului.,locuire civilă,aşezare,10.8.2012,"1. DMASI, Proiectul Listei Monumentelor Istorice, 1991 [Proiect LMI] (sursa fişei de sit)
2. Lista Monumentelor Istorice, MO nr. 646 bis /16/07/2004, Ordinul ministrului culturii şi cultelor nr. 2.314/ 2004, vol. I, București, 2004, 855, 517 [Ordin MCC] (sursa fişei de sit)
3. Crişan, I. H.; Bărbulescu, M.; Chirilă, E.; Vasiliev, V.; Winkler, I., Repertoriul arheologic al județului Cluj, Muzeul de Istorie al Transilvaniei, Biblioteca Musei Napocensis V, Cluj-Napoca, 1992, 334 [Repertoriu] (sursa fişei de sit)
 
",46.95873,23.92241
57699,http://bit.ly/30DDMI8,lipsa cod,57699.03,Aşezarea neolitică de la Săcălaia,Cluj,Fizeşu Gherlii,Săcălaia,lipsa punct,Aşezarea se află între Valea Săcălaia şi drumul de ţară ce traversează Valea Tăului.,locuire civilă,aşezare,10.8.2012,"1. Maxim, Zoia, Neo-Eneoliticul din Transilvania. Date arheologice şi matematico-statistice, 1999, 847 [Publicaţie] (sursa fişei de sit)
2. Crişan, I. H.; Bărbulescu, M.; Chirilă, E.; Vasiliev, V.; Winkler, I., Repertoriul arheologic al județului Cluj, Muzeul de Istorie al Transilvaniei, Biblioteca Musei Napocensis V, Cluj-Napoca, 1992, 335 [Repertoriu] (sursa fişei de sit)
 
",46.96892,23.90812
58847,http://bit.ly/2KXA6Mf,CJ-I-s-A-07155,58847.01,Aşezarea neolitică de la Sava - Borşier,Cluj,Pălatca,Sava,"Borşier (Borsoszer, Bososer)",Aşezarea se află pe promontoriul Borşiser şi pe pante până la Groapa Mărului.,locuire civilă,aşezare,10.8.2012,"1. DMASI, Proiectul Listei Monumentelor Istorice, 1991 [Proiect LMI] (sursa fişei de sit)
2. Maxim, Zoia, Neo-Eneoliticul din Transilvania. Date arheologice şi matematico-statistice, 1999, 844 [Publicaţie] (sursa fişei de sit)
3. Lista Monumentelor Istorice, MO nr. 646 bis /16/07/2004, Ordinul ministrului culturii şi cultelor nr. 2.314/ 2004, vol. I, București, 2004, 855, 516 [Ordin MCC] (sursa fişei de sit)
4. Crişan, I. H.; Bărbulescu, M.; Chirilă, E.; Vasiliev, V.; Winkler, I., Repertoriul arheologic al județului Cluj, Muzeul de Istorie al Transilvaniei, Biblioteca Musei Napocensis V, Cluj-Napoca, 1992, 329, 332-334, 196 [Repertoriu] (sursa fişei de sit)
5. Rotea, Mihai; Wittenberger, Mihai, Studiu Istoric din punct de vedere urbanistic al comunei Pălatca, judeţul Cluj, 2013 [Fişă de sit]
 
",46.89368,23.96648
56746,http://bit.ly/2KYYRHT,CJ-I-s-A-07154,56746.01,Turnul roman de la Rugăşeşti - Dealul Podului,Cluj,Căşeiu,Rugăşeşti,Dealul Podului,lipsa reper,fortificaţie,turn,10.8.2012,"1. DMASI, Proiectul Listei Monumentelor Istorice, 1991 [Proiect LMI] (sursa fişei de sit)
2. Lista Monumentelor Istorice, MO nr. 646 bis /16/07/2004, Ordinul ministrului culturii şi cultelor nr. 2.314/ 2004, vol. I, București, 2004, 854, 515 [Ordin MCC] (sursa fişei de sit)
3. Crişan, I. H.; Bărbulescu, M.; Chirilă, E.; Vasiliev, V.; Winkler, I., Repertoriul arheologic al județului Cluj, Muzeul de Istorie al Transilvaniei, Biblioteca Musei Napocensis V, Cluj-Napoca, 1992, 329 [Repertoriu] (sursa fişei de sit)
 
",47.23987,23.84943
55614,http://bit.ly/30DE1Ty,CJ-I-s-A-07153,55614.01,Aşezarea romană de la Rediu,Cluj,Aiton,Rediu,lipsa punct,Ruinele unor clădiri romane au fost semnalate între hotarele comunelor Rediu şi Mărtineşti.,locuire civilă,aşezare,10.8.2012,"1. DMASI, Proiectul Listei Monumentelor Istorice, 1991 [Proiect LMI] (sursa fişei de sit)
2. Lista Monumentelor Istorice, MO nr. 646 bis /16/07/2004, Ordinul ministrului culturii şi cultelor nr. 2.314/ 2004, vol. I, București, 2004, 854, 514 [Ordin MCC] (sursa fişei de sit)
3. Crişan, I. H.; Bărbulescu, M.; Chirilă, E.; Vasiliev, V.; Winkler, I., Repertoriul arheologic al județului Cluj, Muzeul de Istorie al Transilvaniei, Biblioteca Musei Napocensis V, Cluj-Napoca, 1992, 329 [Repertoriu] (sursa fişei de sit)
 
",46.67,23.69612
56247,http://bit.ly/30Coxzf,CJ-I-s-B-07149,56247.01,Tumulii de la Răscruci - Dealul Prunilor,Cluj,Bonţida,Răscruci,Dealul Prunilor,"Pe creasta ce începe cu ""Dealul Prunilor"" şi ""Dealul Prodăi"" şi continuă spre Borşa, se semnalează un şir de tumuli.",descoperire funerară,tumul,10.8.2012,"1. DMASI, Proiectul Listei Monumentelor Istorice, 1991 [Proiect LMI] (sursa fişei de sit)
2. Lista Monumentelor Istorice, MO nr. 646 bis /16/07/2004, Ordinul ministrului culturii şi cultelor nr. 2.314/ 2004, vol. I, București, 2004, 854, 507 [Ordin MCC] (sursa fişei de sit)
3. Crişan, I. H.; Bărbulescu, M.; Chirilă, E.; Vasiliev, V.; Winkler, I., Repertoriul arheologic al județului Cluj, Muzeul de Istorie al Transilvaniei, Biblioteca Musei Napocensis V, Cluj-Napoca, 1992, 326 [Repertoriu] (sursa fişei de sit)
 
",46.89089,23.76079
56247,http://bit.ly/2KXA72L,lipsa cod,56247.05,Aşezare medievală timpurie de la Răscruci - Râtul boilor,Cluj,Bonţida,Răscruci,Râtul boilor (Râtul lui Bánffy),"Aşezarea se află în apropierea râului Someşul Mic (pe malul vestic), între acesta şi actuala şosea (respectiv cale ferată) Cluj-Napoca - Gherla.",locuire,aşezare,10.8.2012,"1. Stanciu, Ioan, Cronica Cercetărilor Arheologice din România, Campania 2008 - VALACHICA, CIMEC-Institutul de Memorie Culturală, Bucureşti, 2009, 
 
",46.90494,23.77175
55883,http://bit.ly/30CoNOL,lipsa cod,55883.02,Aşezarea neolitică de la Rădaia,Cluj,Baciu,Rădaia,Halta CFR,Aşezarea se află în spatele haltei.,locuire civilă,aşezare,10.8.2012,"1. Maxim, Zoia, Neo-Eneoliticul din Transilvania. Date arheologice şi matematico-statistice, 1999, 790 [Publicaţie] (sursa fişei de sit)
 
",46.80138,23.46463
57270,http://bit.ly/2KXc4kp,lipsa cod,57270.01,Aşezările de la Pruniş - La Cruce,Cluj,Ciurila,Pruniş,La Cruce,"Aşezările se află între drumul judeţean DJ107V şi Valea Ciurii, mărginit: la V de Pârâul Ciurilii; spre S de drumul judeţean DJ107V; la E Şesul Sclivaşului, iar spre N de dealul terasat ""Pe Coastă"", cu altitudinea maximă de 663.5 m.",locuire civilă,aşezare,10.8.2012,"1. Maxim, Zoia, Tibiscum, 2004-2005 [Publicaţie]
2. Maxim, Zoia, Ciurila-Pruniş -  La Cruce, 2004 [Fişă tehnică] (sursa fişei de sit)
3. Maxim, Zoia, Pruniş- La Cruce, aşezare neolitică şi romană, 2005 [Fişă tehnică] (sursa fişei de sit)
4. Maxim, Zoia, Cronica cercetărilor arheologice din România. Campania 2004, CIMEC-Institutul de Memorie Culturală, Bucureşti, 2005, 
5. Maxim, Zoia, Cronica cercetărilor arheologice din România. Campania 2005, CIMEC-Institutul de Memorie Culturală, Bucureşti, 2006, 
6. Maxim, Zoia, Cronica cercetărilor arheologice din România. Campania 2005, CIMEC-Institutul de Memorie Culturală, Bucureşti, 2006, 
 
",46.63,23.55555
57270,http://bit.ly/30Hqw5C,lipsa cod,57270.02,"Locuire neolitcă la Pruniş - autostrada Borş-Braşov, tronson 2B, km 31.720-32.600 - ,,Şesul Silivaşului, km 31.720 - 32.600",Cluj,Ciurila,Pruniş,"Şesul Silivaşului, km 31.720 - 32.600",Aşezarea a fost descoperită în localitatea  Pruniş este situată în zona colinară a Dealului Feleacului (vf. Peana) şi a Depresiunii Hăşadate,locuire civilă,aşezare,10.8.2012,"1. Rotea, Mihai, Autostrada Borş-Braşov, tronson 2B, km 31.720-32.600, 2005 [Fişă tehnică] (sursa fişei de sit)
 
",46.63824,23.56413
57270,http://bit.ly/30A58yR,lipsa cod,57270.03,"Locuire neolitică la Pruniş - autostrada Borş-Braşov, tronson 2B, km 31.600-31.720",Cluj,Ciurila,Pruniş,Vatra satului - Km 31.600-31.720,Locuirea se află în zona colinară a dealului Feleacului (vf. Peana) şi a depresiunii Hăşdate.,locuire civilă,aşezare,10.8.2012,"1. Rotea, Mihai, Autostrada Borş-Braşov, tronson 2B, km 31.600-31.720, 2005 [Fişă tehnică] (sursa fişei de sit)
 
",46.63824,23.56413
56176,http://bit.ly/2KYpGM0,lipsa cod,56176.01,Nucleu de obsidian neolitic la Pruni - Sdrenţ,Cluj,Bobâlna,Pruni,Sdrenţ,"Descoperirea a fost făcută pe locul numit ""Sdrenţ"", la N de sat.",descoperire izolată,obiect izolat,10.8.2012,"1. Maxim, Zoia, Neo-Eneoliticul din Transilvania. Date arheologice şi matematico-statistice, 1999, 779 [Publicaţie] (sursa fişei de sit)
2. Crişan, I. H.; Bărbulescu, M.; Chirilă, E.; Vasiliev, V.; Winkler, I., Repertoriul arheologic al județului Cluj, Muzeul de Istorie al Transilvaniei, Biblioteca Musei Napocensis V, Cluj-Napoca, 1992, 322 [Repertoriu] (sursa fişei de sit)
 
",47.16198,23.60883
59050,http://bit.ly/2KY3WjF,CJ-I-m-A-06976.10,59050.01,Fortificaţiile romane de la Poieni - Măgura Sebeşului,Cluj,Poieni,Poieni,Măgura Sebeşului,Turnul a fost observat la SV de gară şi la E de podul CFR.,locuire militară,fortificaţie,10.8.2012,"1. DMASI, Proiectul Listei Monumentelor Istorice, 1991 [Proiect LMI] (sursa fişei de sit)
2. Lista Monumentelor Istorice, MO nr. 646 bis /16/07/2004, Ordinul ministrului culturii şi cultelor nr. 2.314/ 2004, vol. I, București, 2004, 853, 499 [Ordin MCC] (sursa fişei de sit)
3. Crişan, I. H.; Bărbulescu, M.; Chirilă, E.; Vasiliev, V.; Winkler, I., Repertoriul arheologic al județului Cluj, Muzeul de Istorie al Transilvaniei, Biblioteca Musei Napocensis V, Cluj-Napoca, 1992, 317 [Repertoriu] (sursa fişei de sit)
 
",46.89709,22.84791
59050,http://bit.ly/2KZakXY,CJ-I-m-A-06976.11,59050.02,Fortificaţiile romane de la Poieni - Carpen,Cluj,Poieni,Poieni,Carpen,"O porţiune de vallum cu două turnuri a fost identificată pe ""Dealul Horniş"" sau pe vârful ""Carpen"" care se află în partea de NE a acestei porţiuni.",locuire militară,fortificaţie,10.8.2012,"1. Lista Monumentelor Istorice, MO nr. 646 bis /16/07/2004, Ordinul ministrului culturii şi cultelor nr. 2.314/ 2004, vol. I, București, 2004, 853, 500 [Ordin MCC] (sursa fişei de sit)
2. Crişan, I. H.; Bărbulescu, M.; Chirilă, E.; Vasiliev, V.; Winkler, I., Repertoriul arheologic al județului Cluj, Muzeul de Istorie al Transilvaniei, Biblioteca Musei Napocensis V, Cluj-Napoca, 1992, 318-319 [Repertoriu] (sursa fişei de sit)
 
",46.91344,22.88454
59050,http://bit.ly/30ACNZb,CJ-I-m-A-06976.12,59050.03,Fortificaţiile romane de la Poieni - Cetăţuia,Cluj,Poieni,Poieni,Cetăţuia,"O porţiune de vallum cu două turnuri a fost identificată pe ""Dealul Horniş"" sau pe vârful ""Carpen"" care se află în partea de NE a acestei porţiuni. Tot în hotarul comunei Poieni se află şi urmele unui alt turn de pază şi de semnalizare roman, pe dealul ""Cetăţuia"", la vreo 500-600 m N de ""Carpen"".",locuire militară,fortificaţie,10.8.2012,"1. Lista Monumentelor Istorice, MO nr. 646 bis /16/07/2004, Ordinul ministrului culturii şi cultelor nr. 2.314/ 2004, vol. I, București, 2004, 853, 501 [Ordin MCC] (sursa fişei de sit)
2. Crişan, I. H.; Bărbulescu, M.; Chirilă, E.; Vasiliev, V.; Winkler, I., Repertoriul arheologic al județului Cluj, Muzeul de Istorie al Transilvaniei, Biblioteca Musei Napocensis V, Cluj-Napoca, 1992, 320 [Repertoriu] (sursa fişei de sit)
 
",46.91693,22.89343
59050,http://bit.ly/2KYTqsl,CJ-I-m-A-06976.13,59050.04,Fortificaţiile romane de la Poieni - Dâmbul Vărădeştilor,Cluj,Poieni,Poieni,Dâmbul Vărădeştilor,"Urmele vallum-ului se pot observa la câteva sute de m E de podul şoselei, respectiv al căii ferate, unde începe botul de deal (""Dâmbul Vărădeştilor""), care se îndreaptă spre vârful ""Carpen"", pe porţiunea inferioară a acestui deal.",locuire militară,val,10.8.2012,"1. Lista Monumentelor Istorice, MO nr. 646 bis /16/07/2004, Ordinul ministrului culturii şi cultelor nr. 2.314/ 2004, vol. I, București, 2004, 853, 502 [Ordin MCC] (sursa fişei de sit)
2. Crişan, I. H.; Bărbulescu, M.; Chirilă, E.; Vasiliev, V.; Winkler, I., Repertoriul arheologic al județului Cluj, Muzeul de Istorie al Transilvaniei, Biblioteca Musei Napocensis V, Cluj-Napoca, 1992, 318 [Repertoriu] (sursa fişei de sit)
 
",46.90978,22.86942
58767,http://bit.ly/30wupKp,CJ-I-s-B-07144,58767.01,Aşezarea neolitică de la Plăieşti - Roata Şoarecelui,Cluj,Moldoveneşti,Plăieşti,Roata Şoarecelui,"Aşezarea a fost identificată în locul numit ""Roata Şoarecelui"", zonă mai înaltă la ieşirea din sat.",locuire civilă,aşezare,10.8.2012,"1. DMASI, Proiectul Listei Monumentelor Istorice, 1991 [Proiect LMI] (sursa fişei de sit)
2. Maxim, Zoia, Neo-Eneoliticul din Transilvania. Date arheologice şi matematico-statistice, 1999, 761 [Publicaţie] (sursa fişei de sit)
3. Lista Monumentelor Istorice, MO nr. 646 bis /16/07/2004, Ordinul ministrului culturii şi cultelor nr. 2.314/ 2004, vol. I, București, 2004, 853, 490 [Ordin MCC] (sursa fişei de sit)
 
",46.50322,23.71416
